filghtId,price
222344,60232
258558,37985
225250,61127
262788,53743
223514,57992
299774,51457
220969,51697
214549,49177
242993,49613
246193,42521
249683,39842
260963,60396
294747,60260
284876,48851
238619,32230
276647,47586
259799,60396
277907,66155
231675,54608
263444,53743
276160,39499
266059,64831
252809,67004
293032,49553
272514,49151
229833,41269
264935,64831
240231,60365
294167,60260
251560,54684
263428,28510
278421,60555
279681,66155
269488,52287
231926,54608
206843,55416
232973,20684
294262,44144
266395,50271
239810,45805
252787,54684
291588,61873
288808,27792
280314,68507
283615,66234
278644,45883
232622,20684
224431,65944
285124,79461
269039,52287
245617,42521
292308,51057
267916,52287
208534,36712
288256,57920
221470,46097
269902,88575
238253,45805
283761,36660
281696,56702
248038,40360
209717,53164
257642,56476
285951,51595
180651,7352
275489,47395
275162,44583
247089,52586
297409,54481
212140,57017
273400,55087
254910,62188
212162,73593
285349,51819
282329,44546
214174,32859
247882,42521
211505,53164
222014,73784
243707,68743
259996,60396
275476,39555
285237,48851
71774,13086
229893,22140
244063,74365
251501,61404
221618,53937
226535,41101
225858,59021
279757,17794
288438,57920
266970,50271
260838,60396
256087,56588
264481,80511
291579,56273
285521,51595
264211,50271
273084,55087
264867,64831
208335,41113
253725,31432
285688,51595
213692,42457
241671,49613
267814,60978
273282,55983
266170,31982
237292,49725
267998,60978
232314,62448
270109,52287
241044,58125
275385,47395
195230,6988
288410,45185
273436,55983
282497,38099
252274,54684
254433,60508
240807,53645
215906,81657
255435,60508
268934,60978
282076,63277
271486,67497
249927,69244
264091,62591
262561,53743
254414,51817
220584,24056
268368,60978
209434,39859
262977,28510
287582,40843
213246,32859
268308,60978
214183,32859
223391,60232
296802,55377
279739,58315
254530,51817
277250,51000
271035,52063
229135,53276
288925,27792
282463,56702
240116,45693
267690,60978
234174,54306
232300,54608
227634,53152
282431,38099
279076,64890
227903,37888
276329,47586
255590,51817
219571,39321
259094,44280
230611,54608
241673,49613
282532,56590
248239,57081
291220,23838
246291,52586
221370,47408
226165,53152
209377,53164
235618,51405
213658,64969
213792,49177
223890,52392
224967,60232
226044,51372
263080,68303
228264,51372
220598,39321
223922,27864
299653,40593
282405,56702
217778,53209
208035,51697
283464,51707
262127,68303
221288,23944
220884,39377
248059,50361
294936,44144
213095,39783
291982,56273
272656,70095
232046,55982
282437,38099
225364,22140
294445,60260
285224,67141
267809,61023
237111,49725
269103,52287
240111,45693
221783,46097
294913,60260
285844,41314
271870,52063
277738,45883
256551,56476
255679,60508
264993,62591
242879,61933
284853,53499
271564,52063
268417,52287
296774,20000
261940,53743
292516,57505
234862,58562
271518,52063
246839,42521
238064,70557
292646,51057
239595,45693
267051,59254
292273,64113
268341,25470
228051,51372
250823,76681
292088,49553
284910,53499
221265,51697
252509,74956
249403,74956
208468,53164
275023,67331
298180,51457
273150,55983
253798,51817
229252,59021
267038,50271
255141,51817
234495,31436
262264,42746
209813,50969
228389,53152
251394,54684
217344,27976
213235,57017
230964,54608
220188,39377
244928,51047
290192,45185
218704,73481
211021,41113
254140,51817
228122,39847
224396,45257
284676,51707
235784,51405
236190,49725
267025,50271
294123,63226
220680,51697
212741,57129
234623,62045
248077,54841
249755,74844
248311,57081
283848,63579
283057,53364
209297,22152
279576,45883
274197,55983
286661,51707
243074,49613
212832,62729
251711,69244
276113,44583
253524,51817
247104,54841
282646,63277
280052,58315
283805,48851
257703,56588
233655,66928
252794,61404
222882,60232
215352,62617
279067,59290
274551,55502
264043,59332
268249,60978
214325,61618
274354,56879
256598,56588
290262,56878
214189,37594
270551,53071
235591,43165
208535,36712
299046,51457
230051,63680
297273,54481
289456,45600
214634,49177
286166,51595
280686,38099
292417,49553
280813,38099
209586,50969
263785,61583
254277,60508
224726,45257
266329,50271
231102,74880
285285,34932
290736,61873
240620,17604
220452,51697
228836,22140
217441,53209
231210,39766
244801,49613
57539,3633
251502,61404
243606,57554
292549,49553
235937,49725
246065,65033
283840,53499
220585,24056
220498,47408
217581,53209
208117,41113
275574,24122
218118,53209
224929,45257
299316,41064
288807,27792
242557,49613
222759,65944
255134,51817
285974,51707
214423,64969
273646,55983
214383,50297
269991,60978
215303,42457
253494,60508
267669,52287
219975,46097
226586,60589
285582,41314
281561,38099
260473,60396
271557,52175
243109,64173
247456,32923
226720,37374
214437,35490
218100,27976
244666,61933
299347,51345
280274,45883
251780,67004
279280,60555
236842,31436
255618,60508
212100,32859
279046,45883
215852,84457
214470,49177
222760,66526
264361,50271
209670,41281
227520,53152
266425,62591
256275,56588
240746,60365
213830,57017
292336,64113
297471,55377
213802,54777
210266,53164
248350,42521
292915,61873
285170,53499
261827,61583
221912,62953
271546,49207
228268,53152
259058,73948
256540,56588
245693,42521
211320,22152
232759,66928
287658,77889
251609,69244
272730,55983
282516,56702
285746,41314
226342,44610
210955,53164
252095,54684
282786,38099
298305,51345
223026,74097
274569,55983
294700,60260
286976,51595
248152,54841
233614,54608
236835,72237
243787,23484
242816,64173
271288,68830
281994,56702
216353,65529
218186,53209
293210,49553
263115,53743
221785,47217
269605,52287
220556,47217
231139,54608
236140,62045
296894,55377
250949,54684
251574,54684
290863,69713
233222,69168
214499,57017
273985,55983
221440,53937
257489,56588
251221,54684
257400,37985
226546,47844
289086,60865
241156,45693
225021,42445
259723,44280
290784,51057
215632,45371
231882,66928
217966,41118
294650,60260
247314,42521
286920,51707
273284,55983
213848,35490
214232,54777
223852,67601
237182,31436
238594,60365
226792,59021
215085,57017
213004,32859
279774,45883
278575,45883
292187,61873
208621,22152
268504,60978
290460,49553
265370,72783
219454,23944
256954,37985
294795,60260
261312,65779
268723,52287
210358,41281
237948,49725
251854,54684
254299,60508
263380,43305
288059,45185
228717,59021
287654,71169
293594,44144
258943,37985
211861,22152
287362,51707
239109,60365
238450,60365
253493,60508
249192,62524
222303,45257
211616,53164
239657,45805
224812,52392
239183,58125
276321,44583
276161,39499
229176,35520
256508,37985
282586,56590
274409,55502
255449,72268
238909,17604
214677,64969
282077,38099
273420,55983
231255,62560
229515,41269
264960,50271
228384,53152
230905,66928
282068,56590
261360,64659
286769,51595
245413,57081
224372,65832
281242,56590
283004,56590
238469,17604
292671,64113
218831,67769
269534,52287
281367,56590
286867,51707
210402,59033
260816,44280
226867,50957
274536,56879
236470,62045
256915,56588
273648,55983
232317,66928
232321,66928
238758,68317
258356,56476
224835,60232
283970,51819
226490,22140
242060,57565
247035,57081
251152,62524
288045,27792
235025,57565
280398,38043
245245,57081
220682,51697
230659,69168
210554,36577
254025,60508
254284,60508
213309,57017
274679,55502
234994,31436
297590,54896
286059,41314
290307,45600
297899,54481
283534,36660
251672,54684
243519,49613
215413,54777
216032,31528
245267,79369
267815,60978
299203,51345
255785,51817
244083,49613
287684,54305
248923,67004
225601,39847
276411,24234
244066,76605
275068,51875
262107,53743
299156,63889
212642,62617
236290,49725
238041,50810
254690,60508
207873,35532
243843,68743
297721,67473
277363,45883
249604,54684
283432,57083
270129,60978
220995,23944
264608,56991
295875,62891
281981,38043
213302,54777
216332,53209
280516,38099
266197,50271
236607,49725
262436,32881
259110,44280
245348,70745
243351,23898
261230,60396
269781,52287
225343,59021
266158,69961
246328,32923
289553,76612
238955,58125
46453,13700
226743,41101
215602,32859
216912,65529
275703,51875
287196,41314
259423,44280
276546,51875
223312,57992
291110,49553
243603,57565
211971,59929
256033,57708
215975,27976
69870,5949
292342,80566
224651,45257
230640,62634
231295,20684
295093,44144
287877,45185
279776,45883
218829,67769
287596,51707
270835,52063
243982,64173
257028,37985
269935,60978
267920,52287
247796,42521
283192,52726
297937,20000
263315,28510
276175,51875
253377,70588
266931,70431
235649,72125
221329,59537
293716,52139
285045,51707
207974,29992
247909,54841
258809,37985
296250,55377
264056,37526
228013,41269
250142,54684
278333,51058
298003,55377
244288,80626
273113,55983
286307,51595
250450,67004
208489,58876
287349,41314
225993,34460
215914,37128
277171,47395
253665,51817
269117,60978
251794,69244
272432,52175
243911,64173
233361,54608
262021,69535
229690,22140
231764,54608
253439,62188
232268,44246
224733,45672
278208,58315
219592,51697
272369,52175
245269,32923
262403,57939
263481,28510
275664,51875
216016,82553
269852,52287
222461,52392
260335,43865
207377,51384
262156,48079
291860,63979
261615,87007
213202,50297
252944,60508
236886,57349
278945,60555
221076,47217
291971,49553
264163,65115
295492,60260
261970,28510
224136,45257
242318,68743
285416,45189
234260,54306
258400,56588
276578,39499
220713,39321
229357,59021
292895,49553
292276,80566
269182,60978
247742,54841
270932,52063
288886,53440
269342,71058
216779,67769
282423,38099
264376,58212
280561,38099
235569,72125
262116,61583
230101,58069
222286,67601
278875,58315
287655,75089
216277,61150
253858,51817
217373,53209
248282,42521
258511,37985
238095,50810
290970,49553
248423,39609
222915,45257
288942,53440
213632,54777
261874,53743
255033,60508
245034,32923
244947,76345
265906,50271
291883,23838
208453,49896
209881,39622
278560,68507
221245,44405
245045,40360
283628,48795
239159,45693
246799,57081
209890,41281
282043,38043
238295,58125
212502,32859
230092,114523
221576,39377
290747,64225
215211,42457
261129,44280
294876,67706
237104,45230
230273,54608
266182,50271
284726,51707
279231,32420
267714,68415
238050,63837
267193,62591
283164,48851
235565,72125
294737,44144
212170,32859
270820,52175
240490,45693
253659,51817
240889,58125
243260,64173
236063,64285
227453,29980
273955,55502
285150,51819
245286,42521
237576,62045
233180,54608
264874,72671
246546,62793
296411,54896
272765,55502
209158,59033
292984,57393
293228,61873
246269,42521
281593,56702
240335,45693
253077,60508
245904,57081
214951,42457
222732,53512
279705,45883
222417,72776
210069,59033
218660,47545
220962,47217
213602,42457
295402,44144
298082,66129
251216,54684
275267,24122
240577,45693
266652,64831
228762,41269
282239,56590
289131,57920
266757,50271
257294,56588
290901,49553
227484,41269
243829,61933
243537,61933
253466,51817
265472,50271
287155,41314
277059,39499
229847,50957
250480,20760
249650,69244
207651,36577
244564,64173
234629,64285
296991,55377
269700,60978
211356,41281
276590,47395
279542,66155
215028,35490
261544,68303
207431,29777
282655,38099
264741,50271
251313,54684
242905,72125
209504,59033
223372,53512
256552,56476
268002,60978
256675,56476
255633,60508
266449,91599
216724,76505
239949,17604
283596,51707
271556,52175
293441,55288
254377,60508
236568,64285
259537,60396
210561,36712
259339,43865
293710,44144
282762,56590
254650,62188
275208,39499
299474,51457
297388,55377
212864,42457
298030,54896
212402,64633
259063,44280
228100,32634
220071,23944
236188,49725
253130,51817
287641,50822
298873,39432
244668,64173
240454,60365
252455,54684
221397,23944
268404,31902
280276,45883
259556,44280
257323,56476
229831,41269
299935,51345
241524,69549
214963,42457
281645,56702
232979,44787
277376,60555
284900,51707
280899,56590
259652,60396
270089,52287
287642,54305
223239,47657
248954,84896
267472,52287
214852,32859
249533,54684
269603,52287
235008,49725
256980,56588
259821,44280
237969,62045
247194,57081
270208,52287
259222,44280
222197,57992
279618,67130
296275,55377
222493,27864
210441,36577
223300,47657
232952,69168
266742,45776
244669,64173
239234,45693
251374,20760
294638,44144
250216,39842
20073,4527
212782,45033
297502,54896
275548,51875
225193,41269
297418,54896
242022,64173
218810,53209
273040,55087
253818,60508
207278,53164
255825,60508
209475,51384
210663,36577
211736,53164
210968,59033
251004,87136
257877,56588
237710,49725
221748,24056
246482,32923
207333,36712
296549,54481
299551,66723
254856,31432
239869,68317
259006,65548
296061,55377
289093,27792
209322,36712
247896,42521
226785,53152
219114,73369
263525,66063
288179,45185
250666,44322
282915,56702
230705,54608
265539,50271
223889,52392
252512,79296
224523,45257
292751,49553
271975,52063
232837,54608
299968,51457
260075,43865
239555,60365
221383,59537
252875,73388
232465,54608
269305,60978
287788,60160
239768,58125
293713,44144
234556,72125
222489,65832
293829,44144
219682,23944
299194,51457
282422,12114
221732,51697
295352,44144
238078,36236
252300,61404
237767,87917
232885,29094
274351,55983
210424,22152
220619,51697
217978,53209
293320,51057
299420,41064
256188,37985
285022,74981
292119,57494
230363,54608
225589,35520
215452,42457
288430,57920
255001,51817
251365,74956
217705,43376
248485,65033
263696,74015
257345,37985
276957,51875
211880,34472
276624,37846
264539,68191
247789,42521
281799,38099
292347,23838
273949,55087
221113,39377
210005,41281
227171,41101
263248,66063
285924,41314
296426,55377
295246,43729
218058,53209
229160,22140
291270,64113
233720,54608
210187,22152
215843,31336
275203,24122
289671,39888
254205,51817
295497,60260
259109,44280
251961,67004
239384,50868
220480,39377
216209,61161
253589,31432
239252,58125
227257,36700
266980,58111
221513,39377
216091,91659
266338,50271
242376,64173
237370,49725
217820,27976
71699,7584
294360,44144
291664,64113
296013,55377
251997,20760
212587,39783
294698,60260
285588,51707
283835,51707
274235,55983
247243,50361
234248,53186
245266,78137
254244,62188
292589,61873
207148,46601
271262,52175
218379,44478
280578,41974
247087,50361
231339,66928
232345,77120
257236,56588
231458,77120
286602,45189
279661,53835
229279,34460
217355,42212
269270,61874
296925,55377
280562,38099
258581,56588
217390,65529
258871,37985
261889,61583
293552,49856
265691,50271
271751,52175
210137,44081
240342,45693
262626,66063
296350,57057
238167,66077
247375,32923
288348,27792
256221,56588
208624,22152
221130,44704
271346,49207
276370,39499
296400,73297
295868,60260
244041,61933
256271,56588
210132,41113
264580,50271
283025,60074
223389,60232
247377,32923
238239,75709
263698,84756
273640,55983
279581,45883
278155,58315
298963,66723
240128,53645
219520,39321
284558,48851
270080,61874
230025,32444
286277,40843
212915,32859
216478,59929
291631,49553
270902,37016
279830,45995
288404,27792
292167,49553
284721,51819
226173,59021
252059,69244
218172,27976
268459,67710
258406,56588
228880,41269
291855,61873
278882,60555
252812,67004
285968,41314
215926,51474
232857,66928
251072,67004
208533,36577
214395,54777
241237,53645
216473,53209
223383,57992
278366,75339
254057,72268
239689,53645
236128,57565
252974,72313
215275,32859
238961,58125
239323,58125
280379,71117
217411,27976
244490,61933
244049,64173
285487,41314
252502,74844
286445,41314
269996,60978
271318,52175
276891,39499
212750,32859
242083,64509
293522,43729
296231,55377
284978,48851
220008,23944
234814,74365
260577,60396
233817,66928
258875,37985
222380,47657
258986,56476
233822,66928
249201,67004
259963,60396
243292,49613
260722,44280
251005,20760
272011,52175
281885,56590
253092,60508
242109,49613
241216,45805
240716,45693
245771,32923
222960,76684
236199,49725
239322,58125
240766,17604
285168,51707
289718,65872
298415,51457
214144,54777
224181,82553
243094,57453
241136,66077
296999,20000
254748,60508
284687,52715
236174,31436
248165,57081
243384,57453
294025,44144
267604,52287
269601,52287
290648,51057
219478,51697
240030,37432
279202,58315
226684,59021
268557,60978
245120,32923
249288,62524
247618,32923
257862,37985
263343,53743
241043,58125
254677,51817
271963,52175
276552,54115
248120,42521
257217,37985
276259,39555
258605,56476
222269,57992
258359,56476
211116,34472
210284,53164
271461,52175
238572,53645
259688,60396
283885,51707
294182,60260
241487,80973
208927,53164
269425,52287
247181,54841
221004,39321
255139,51817
271459,52175
248672,59265
280861,38099
296243,55377
247674,57081
220803,53937
270883,52175
230951,54608
295475,60260
294433,60260
253324,51817
225458,71513
229223,50957
245037,35554
227156,41269
271226,52063
262371,28510
239240,53645
260927,44280
246835,42521
285280,67141
231211,39547
240006,60365
220291,61889
271830,62255
289996,57920
278167,66155
285713,41314
217166,53209
244875,51047
299221,41064
209655,36577
239734,45693
224545,57992
273605,55983
259880,44280
232798,20684
272492,52063
272214,49207
298392,41064
285821,51595
267357,63218
223799,45257
287959,57920
245641,50361
274908,55750
296459,54481
230804,55982
236206,57565
237384,49725
267091,50271
208814,53164
275088,24234
216159,84793
244080,49613
252630,54684
237747,64285
236675,31292
278064,45883
290679,80689
214616,39783
290746,64113
231821,20684
234599,49725
253169,67945
288167,27792
292958,49553
72273,3971
252789,54684
250079,54684
214379,49177
231999,20684
264887,50271
211044,50969
286058,41314
234290,95421
296022,57057
273334,55983
252014,54684
252725,67004
285296,48795
225486,36565
260534,60396
275216,44583
232505,66928
207371,50969
299796,69265
209364,50969
260154,60396
291570,49553
290729,57393
236071,64285
258062,37929
86779,2723
215321,54777
272112,52175
224734,45672
220127,30630
212246,78521
233892,62448
213649,57017
266812,37526
251707,69244
264811,50271
255176,62188
212434,42457
225109,42893
245500,72425
207640,29776
233907,66928
280567,38099
295109,60260
237184,31436
238128,17604
230940,20684
284640,53499
293831,60260
227859,55684
258375,37985
249870,54684
234380,57565
273535,70220
242167,77389
288442,57920
211502,53164
266249,50271
269052,60978
275711,51875
209316,35532
285927,45189
280773,56702
224064,45257
269851,52287
250754,20760
253082,60508
236422,43165
225274,34460
209628,22152
228873,41269
285216,51707
254608,51817
297212,55377
223907,60232
220729,46097
239563,60365
240566,45693
234375,49725
219149,44462
246526,54841
236537,51405
231286,93579
214419,62617
299594,51345
211844,53164
241493,25660
283559,51707
230986,62448
212229,60489
225830,50957
249284,61404
210845,53164
282279,56590
266674,50271
294995,44144
266445,83759
238367,58125
269848,52287
226769,51372
298314,41064
222427,27864
273711,56879
249663,74844
208885,41281
260133,44280
249484,69244
210497,53164
249221,74441
275816,54115
231103,74880
214160,57017
247156,45097
277246,51000
243464,61933
218855,32347
295424,60260
218372,32347
235125,64285
229444,51372
295397,43729
266760,50271
14918,3090
286093,40843
227973,69101
278242,45995
248936,69580
232498,66928
268990,52287
222477,60232
269377,60978
275392,47586
233155,38926
239092,53645
279515,45883
216799,27976
276951,47395
227189,50957
257873,56588
258132,56588
220186,23944
286481,70714
262114,61583
249657,69244
218291,73369
231440,66928
225781,32634
215720,54777
224329,45257
265600,50271
217835,47545
234408,72237
287719,45600
290661,61873
276100,39555
253108,68841
293118,61873
131188,3727
236440,49725
234765,49725
271808,52175
280504,38099
233021,62448
267358,63218
292035,49553
262630,66063
280902,56590
230159,101844
242924,49613
223955,52392
274040,66063
234098,42546
234926,49725
256503,37985
207765,34472
238213,58125
272974,55983
292629,49553
218795,43376
233019,55982
221487,51697
246380,54841
211148,42312
218211,65529
279760,17738
247496,50361
253705,62188
292830,49553
272995,55502
208603,59033
250587,54684
212865,42457
233702,54608
236030,49725
282544,38099
295396,60260
214518,32859
264038,54852
244219,23898
291600,61649
291296,49553
266700,57742
232068,69168
232689,69168
249408,84028
240432,53645
268794,52287
266294,70431
229581,22140
288763,45600
225181,36565
244987,50361
235867,49725
272219,52175
260078,44280
258401,56588
223579,60232
287797,68112
271510,52175
290531,61873
277879,45883
295059,60260
260424,60396
217638,47545
266818,50271
246513,48298
296155,57057
217607,72339
240523,58125
288703,45185
240190,45693
286550,41314
245281,32923
229631,41101
249205,67004
274843,51875
221887,31896
235497,31436
272342,67497
252271,54684
283361,51707
298750,41064
237405,62045
209044,53164
236593,36980
234764,49725
209707,53164
265701,51167
209824,53164
208570,50577
236165,72125
217122,67769
281530,56590
240445,58125
228110,36565
248048,42521
298582,63889
209151,53164
272824,55983
278727,45883
288446,60160
278725,45883
284160,53499
213034,49177
234316,59357
236411,73581
280260,32420
223587,65832
287916,73376
298498,51345
252855,62748
210063,59033
296801,55377
238343,45693
254647,62188
279654,45883
220554,46097
265787,62591
210527,70793
275487,47395
209380,53164
247731,50361
294730,44144
281338,38099
221181,39321
291376,49553
207131,41281
294111,60260
278521,45883
243665,49613
216074,67769
237429,64285
259742,60396
299062,66779
280337,64397
289284,53440
234809,74141
256793,56588
271057,49207
293233,63979
227060,41269
209845,60713
266217,64831
273982,55983
256091,56588
216205,59929
293742,67697
264087,59254
285322,53499
271274,52063
245364,35554
238375,60365
299397,51345
276346,54115
256186,37985
214052,49177
216358,67769
298156,51345
214782,42457
248479,57081
255539,51817
294040,44144
247551,42521
294345,60260
297669,67809
276081,54115
246012,40360
271611,52063
209734,59033
252930,88396
291257,61873
292339,69713
231229,54608
263853,66063
280759,46331
250677,54684
281729,38099
285076,36660
248318,57081
214311,54777
239371,45693
292704,49553
223156,27864
276893,39499
255081,60508
240734,58125
242233,64173
291025,49553
276532,43430
228150,49884
250013,69244
290341,60160
242472,23484
211689,41281
252183,54684
297487,56273
214112,42457
241003,45805
283566,51819
233156,38926
283896,58394
286645,41314
293096,49553
231620,66928
218442,38056
257541,37929
267903,61874
285025,20000
253871,51817
294342,60260
260210,60396
252382,54684
274782,26474
234855,57677
298497,51345
243338,72125
297390,55377
229534,47429
235044,64285
250985,69244
266088,31982
254198,51817
259749,60396
211934,51384
212137,57017
258910,56588
259827,44280
284377,60074
259897,60396
210707,53164
298894,51457
221362,46097
229061,29765
236372,49725
270564,20356
243965,57453
281015,56590
293004,69825
234250,53186
222851,45257
221120,39321
293290,69825
208566,47217
289584,57920
258541,56476
240377,60365
225243,59021
276431,47395
264677,50271
209626,70793
299051,51345
213935,37594
253645,62188
242449,61933
297449,57057
289593,57920
248164,57081
251636,39002
278849,45883
275569,24234
254554,60508
260979,44280
228449,41269
269649,61874
225557,60589
286903,41314
212980,57017
287883,45185
254265,51817
241133,60365
275363,24234
275077,55347
263838,53743
278500,17738
259395,44280
232019,54608
246804,57081
249377,69244
287290,79349
254105,60508
217208,73369
245484,57081
231127,54608
245008,60553
288500,60160
210454,41281
222011,68856
262077,74015
227977,22140
233578,69168
285359,51707
264700,62591
220914,53937
24740,3610
265475,50271
231072,62448
247277,57081
247273,57081
207602,53164
223402,27864
206963,59033
288913,71304
244749,49613
293048,56273
218896,65529
253836,62188
256775,37985
232472,54608
219157,48885
265652,70431
220444,47217
229282,34460
263032,84756
216083,82553
273435,55983
225884,30092
221020,51697
245399,54841
244297,49613
219011,57405
226070,59021
241288,45805
253407,51817
289820,57920
223623,47657
243970,61933
209069,22152
212854,42457
270268,52175
233642,62448
241623,61933
243187,64173
295422,44546
256932,56476
287237,77355
210664,36712
229317,42765
295914,60260
233725,62448
266878,31982
274437,55983
268552,52287
242555,49613
234307,49725
261993,53743
230114,59189
217343,27976
269025,71058
292475,80566
280642,56702
257817,56588
267154,45776
263949,61583
290430,78192
247516,57081
247461,32923
288385,60160
254538,51817
283099,51707
271213,52175
216096,117307
277902,60555
260462,44280
270774,52175
242193,49613
214271,39783
284852,53499
241952,82877
268239,60978
246463,54841
216115,47545
297553,55377
253191,51817
265779,59254
255054,72268
206824,46265
247082,50361
236700,49725
272228,52175
216981,67769
288177,45185
210802,41113
286853,41314
224798,45257
212321,69561
217057,67769
272411,49207
253268,51817
281831,56590
297580,67473
273798,55983
246284,50361
282493,38099
287956,57920
218161,72339
212744,62617
256201,44432
217665,65529
299578,51457
285186,48851
255937,60508
286286,41314
238494,45693
276236,51875
209161,59033
265661,82281
239701,58125
224189,40296
238348,45693
260531,60396
255583,79296
257824,56588
254314,62188
294264,49856
223934,45257
247815,50361
282799,56702
249934,74844
250069,54684
220337,51697
227462,34460
244248,49613
296679,75933
248280,42521
276506,54115
228044,50957
217758,27976
215375,42457
296212,65457
257911,37985
259118,56040
271305,52175
247693,32923
197465,4755
271734,79817
224782,27864
266268,58111
